1558222800799, 489160, 529, 512, 422
1558222800811, 489172, 530, 512, 422
1558222800826, 489186, 529, 512, 422
1558222800837, 489199, 530, 512, 422
1558222800850, 489212, 529, 512, 422
1558222800864, 489225, 529, 512, 422
1558222800877, 489238, 530, 512, 422
1558222800889, 489251, 530, 512, 422
1558222800903, 489265, 530, 512, 422
1558222800915, 489277, 527, 512, 447
1558222800929, 489290, 536, 516, 407
1558222800942, 489304, 529, 513, 415
1558222800956, 489317, 537, 526, 443
1558222800968, 489329, 528, 521, 419
1558222800981, 489342, 513, 510, 422
1558222800997, 489356, 525, 527, 420
1558222801007, 489369, 532, 521, 429
1558222801020, 489382, 530, 518, 422
1558222801034, 489395, 531, 488, 422
1558222801048, 489408, 534, 484, 417
1558222801060, 489421, 514, 500, 409
1558222801074, 489435, 532, 498, 419
1558222801086, 489447, 533, 499, 415
1558222801100, 489460, 553, 538, 398
1558222801113, 489474, 548, 493, 423
1558222801124, 489487, 535, 497, 433
1558222801138, 489499, 527, 496, 437
1558222801151, 489512, 527, 509, 423
1558222801165, 489526, 527, 498, 422
1558222801177, 489539, 545, 491, 423
1558222801190, 489551, 539, 485, 423
1558222801204, 489565, 539, 493, 415
1558222801216, 489578, 537, 492, 415
1558222801230, 489591, 540, 494, 413
1558222801243, 489605, 544, 493, 413
1558222801256, 489617, 544, 493, 413
1558222801269, 489630, 549, 489, 413
1558222801282, 489644, 550, 485, 419
1558222801295, 489657, 549, 489, 423
1558222801309, 489669, 543, 494, 424
1558222801321, 489682, 536, 499, 427
1558222801335, 489696, 532, 495, 425
1558222801347, 489709, 538, 498, 425
1558222801360, 489721, 543, 495, 419
1558222801376, 489735, 544, 488, 415
1558222801386, 489748, 540, 495, 412
1558222801400, 489761, 539, 499, 409
1558222801413, 489774, 537, 500, 412
1558222801427, 489787, 534, 495, 418
1558222801438, 489800, 534, 495, 425
1558222801452, 489814, 533, 497, 426
1558222801468, 489827, 533, 499, 424
1558222801478, 489839, 536, 499, 422
1558222801491, 489852, 538, 501, 424
1558222801504, 489866, 535, 497, 424
1558222801518, 489879, 533, 493, 423
1558222801531, 489891, 539, 494, 423
1558222801544, 489905, 546, 496, 421
1558222801556, 489918, 551, 497, 424
1558222801570, 489931, 551, 497, 429
1558222801583, 489944, 546, 495, 433
1558222801596, 489957, 540, 491, 436
1558222801609, 489970, 537, 489, 436
1558222801622, 489984, 542, 490, 432
1558222801636, 489996, 549, 489, 427
1558222801649, 490009, 551, 490, 424
1558222801662, 490022, 555, 491, 424
1558222801675, 490036, 553, 491, 423
1558222801686, 490049, 552, 491, 423
1558222801700, 490061, 556, 489, 427
1558222801713, 490075, 561, 489, 431
1558222801727, 490088, 563, 495, 439
1558222801740, 490101, 561, 492, 442
1558222801752, 490114, 556, 493, 436
1558222801765, 490127, 554, 498, 431
1558222801778, 490140, 553, 500, 428
1558222801792, 490153, 558, 499, 432
1558222801805, 490166, 561, 494, 439
1558222801819, 490179, 564, 496, 444
1558222801831, 490192, 565, 496, 446
1558222801844, 490206, 563, 499, 445
1558222801857, 490218, 561, 505, 443
1558222801870, 490231, 559, 507, 445
1558222801883, 490245, 556, 501, 447
1558222801896, 490258, 560, 494, 452
1558222801910, 490271, 573, 490, 454
1558222801923, 490284, 576, 487, 453
1558222801936, 490297, 574, 484, 449
1558222801949, 490310, 565, 484, 447
1558222801961, 490323, 560, 480, 446
1558222801975, 490336, 557, 476, 446
1558222801988, 490349, 561, 472, 447
1558222802001, 490362, 559, 467, 444
1558222802014, 490376, 566, 465, 441
1558222802029, 490388, 570, 467, 439
1558222802044, 490401, 568, 462, 437
1558222802052, 490415, 566, 459, 433
1558222802066, 490428, 570, 461, 433
1558222802079, 490440, 573, 458, 438
1558222802093, 490454, 574, 453, 444
1558222802105, 490467, 573, 450, 448
1558222802120, 490480, 570, 447, 450
1558222802133, 490493, 563, 441, 445
1558222802145, 490506, 554, 433, 438
1558222802158, 490519, 553, 435, 424
1558222802170, 490532, 561, 439, 409
1558222802184, 490546, 567, 438, 407
1558222802198, 490558, 565, 437, 418
1558222802211, 490571, 560, 433, 434
1558222802223, 490585, 560, 433, 449
1558222802236, 490598, 561, 433, 455
1558222802250, 490610, 563, 433, 456
1558222802263, 490624, 565, 435, 453
1558222802276, 490637, 562, 431, 449
1558222802288, 490650, 558, 429, 441
1558222802301, 490662, 555, 428, 435
1558222802315, 490676, 551, 427, 430
1558222802327, 490689, 548, 420, 424
1558222802340, 490702, 552, 422, 422
1558222802354, 490715, 561, 420, 425
